PERMNO,date,TICKER,COMNAM,PRC,RET,CFACPR
77178,20201127,QCOM,QUALCOMM INC,143.83000,-0.001735,1
77178,20201130,QCOM,QUALCOMM INC,147.17000,0.023222,1
77178,20201201,QCOM,QUALCOMM INC,151.25999,0.027791,1
77178,20201202,QCOM,QUALCOMM INC,149.98000,-0.004165,1
77178,20201203,QCOM,QUALCOMM INC,149.91000,-0.000467,1
77178,20201204,QCOM,QUALCOMM INC,157.62000,0.051431,1
77178,20201207,QCOM,QUALCOMM INC,158.02000,0.002538,1
77178,20201208,QCOM,QUALCOMM INC,158.80000,0.004936,1
77178,20201209,QCOM,QUALCOMM INC,156.02000,-0.017506,1
77178,20201210,QCOM,QUALCOMM INC,155.75000,-0.001731,1
77178,20201211,QCOM,QUALCOMM INC,144.28000,-0.073644,1
77178,20201214,QCOM,QUALCOMM INC,146.28999,0.013931,1
77178,20201215,QCOM,QUALCOMM INC,148.36000,0.014150,1
77178,20201216,QCOM,QUALCOMM INC,149.74001,0.009302,1
77178,20201217,QCOM,QUALCOMM INC,149.53000,-0.001402,1
77178,20201218,QCOM,QUALCOMM INC,147.42000,-0.014111,1
77178,20201221,QCOM,QUALCOMM INC,146.80000,-0.004206,1
77178,20201222,QCOM,QUALCOMM INC,146.34000,-0.003134,1
77178,20201223,QCOM,QUALCOMM INC,146.96001,0.004237,1
77178,20201224,QCOM,QUALCOMM INC,148.78999,0.012452,1
77178,20201228,QCOM,QUALCOMM INC,147.74001,-0.007057,1
77178,20201229,QCOM,QUALCOMM INC,148.49001,0.005076,1
77178,20201230,QCOM,QUALCOMM INC,149.95000,0.009832,1
77178,20201231,QCOM,QUALCOMM INC,152.34000,0.015939,1
77178,20210104,QCOM,QUALCOMM INC,148.50000,-0.025207,1
77178,20210105,QCOM,QUALCOMM INC,152.42999,0.026465,1
77178,20210106,QCOM,QUALCOMM INC,151.19000,-0.008135,1
77178,20210107,QCOM,QUALCOMM INC,155.70000,0.029830,1
77178,20210108,QCOM,QUALCOMM INC,156.64000,0.006037,1
77178,20210111,QCOM,QUALCOMM INC,156.11000,-0.003384,1
77178,20210112,QCOM,QUALCOMM INC,154.45000,-0.010634,1
77178,20210113,QCOM,QUALCOMM INC,157.42000,0.019230,1
77178,20210114,QCOM,QUALCOMM INC,160.85001,0.021789,1
77178,20210115,QCOM,QUALCOMM INC,157.09000,-0.023376,1
77178,20210119,QCOM,QUALCOMM INC,163.77000,0.042523,1
77178,20210120,QCOM,QUALCOMM INC,164.60001,0.005068,1
77178,20210121,QCOM,QUALCOMM INC,164.75000,0.000911,1
77178,20210122,QCOM,QUALCOMM INC,162.42000,-0.014143,1
77178,20210125,QCOM,QUALCOMM INC,164.39999,0.012191,1
77178,20210126,QCOM,QUALCOMM INC,162.55000,-0.011253,1
77178,20210127,QCOM,QUALCOMM INC,153.67000,-0.054629,1
77178,20210128,QCOM,QUALCOMM INC,155.55000,0.012234,1
77178,20210129,QCOM,QUALCOMM INC,156.28000,0.004693,1
77178,20210201,QCOM,QUALCOMM INC,161.58000,0.033914,1
77178,20210202,QCOM,QUALCOMM INC,164.78000,0.019804,1
77178,20210203,QCOM,QUALCOMM INC,162.30000,-0.015050,1
77178,20210204,QCOM,QUALCOMM INC,147.97000,-0.088293,1
77178,20210205,QCOM,QUALCOMM INC,145.84000,-0.014395,1
77178,20210208,QCOM,QUALCOMM INC,147.38000,0.010560,1
77178,20210209,QCOM,QUALCOMM INC,146.11000,-0.008617,1
77178,20210210,QCOM,QUALCOMM INC,145.50000,-0.004175,1
77178,20210211,QCOM,QUALCOMM INC,145.56000,0.000412,1
77178,20210212,QCOM,QUALCOMM INC,147.98000,0.016625,1
77178,20210216,QCOM,QUALCOMM INC,147.16000,-0.005541,1
77178,20210217,QCOM,QUALCOMM INC,144.75000,-0.016377,1
77178,20210218,QCOM,QUALCOMM INC,143.91000,-0.005803,1
77178,20210219,QCOM,QUALCOMM INC,144.94000,0.007157,1
77178,20210222,QCOM,QUALCOMM INC,139.46001,-0.037809,1
77178,20210223,QCOM,QUALCOMM INC,137.12000,-0.016779,1
77178,20210224,QCOM,QUALCOMM INC,141.10001,0.029026,1
77178,20210225,QCOM,QUALCOMM INC,135.53000,-0.039476,1
77178,20210226,QCOM,QUALCOMM INC,136.19000,0.004870,1
77178,20210301,QCOM,QUALCOMM INC,139.49001,0.024231,1
77178,20210302,QCOM,QUALCOMM INC,137.03999,-0.017564,1
77178,20210303,QCOM,QUALCOMM INC,131.66000,-0.034515,1
77178,20210304,QCOM,QUALCOMM INC,127.80000,-0.029318,1
77178,20210305,QCOM,QUALCOMM INC,129.75000,0.015258,1
77178,20210308,QCOM,QUALCOMM INC,123.20000,-0.050482,1
77178,20210309,QCOM,QUALCOMM INC,129.11000,0.047971,1
77178,20210310,QCOM,QUALCOMM INC,127.87000,-0.009604,1
77178,20210311,QCOM,QUALCOMM INC,131.74001,0.030265,1
77178,20210312,QCOM,QUALCOMM INC,129.98000,-0.013360,1
77178,20210315,QCOM,QUALCOMM INC,131.64000,0.012771,1
77178,20210316,QCOM,QUALCOMM INC,133.64999,0.015269,1
77178,20210317,QCOM,QUALCOMM INC,133.92000,0.002020,1
77178,20210318,QCOM,QUALCOMM INC,129.75000,-0.031138,1
77178,20210319,QCOM,QUALCOMM INC,131.02000,0.009788,1
77178,20210322,QCOM,QUALCOMM INC,134.09000,0.023431,1
77178,20210323,QCOM,QUALCOMM INC,132.52000,-0.011708,1
77178,20210324,QCOM,QUALCOMM INC,127.18000,-0.040296,1
77178,20210325,QCOM,QUALCOMM INC,127.28000,0.000786,1
77178,20210326,QCOM,QUALCOMM INC,132.99001,0.044862,1
77178,20210329,QCOM,QUALCOMM INC,131.27000,-0.012933,1
77178,20210330,QCOM,QUALCOMM INC,130.11000,-0.008837,1
77178,20210331,QCOM,QUALCOMM INC,132.59000,0.019061,1
77178,20210401,QCOM,QUALCOMM INC,137.78999,0.039219,1
77178,20210405,QCOM,QUALCOMM INC,140.33000,0.018434,1
77178,20210406,QCOM,QUALCOMM INC,138.06000,-0.016176,1
77178,20210407,QCOM,QUALCOMM INC,139.42999,0.009923,1
77178,20210408,QCOM,QUALCOMM INC,140.34000,0.006527,1
77178,20210409,QCOM,QUALCOMM INC,140.57001,0.001639,1
77178,20210412,QCOM,QUALCOMM INC,137.44000,-0.022267,1
77178,20210413,QCOM,QUALCOMM INC,137.30000,-0.001019,1
77178,20210414,QCOM,QUALCOMM INC,134.75000,-0.018572,1
77178,20210415,QCOM,QUALCOMM INC,137.84000,0.022931,1
77178,20210416,QCOM,QUALCOMM INC,138.21001,0.002684,1
77178,20210419,QCOM,QUALCOMM INC,135.25000,-0.021417,1
77178,20210420,QCOM,QUALCOMM INC,133.39999,-0.013678,1
77178,20210421,QCOM,QUALCOMM INC,136.19000,0.020915,1
77178,20210422,QCOM,QUALCOMM INC,132.97000,-0.023643,1
77178,20210423,QCOM,QUALCOMM INC,135.42999,0.018500,1
77178,20210426,QCOM,QUALCOMM INC,138.96001,0.026065,1
77178,20210427,QCOM,QUALCOMM INC,138.00999,-0.006837,1
77178,20210428,QCOM,QUALCOMM INC,136.57001,-0.010434,1
77178,20210429,QCOM,QUALCOMM INC,142.67999,0.044739,1
77178,20210430,QCOM,QUALCOMM INC,138.80000,-0.027194,1
77178,20210503,QCOM,QUALCOMM INC,137.42999,-0.009870,1
77178,20210504,QCOM,QUALCOMM INC,134.12000,-0.024085,1
77178,20210505,QCOM,QUALCOMM INC,134.64999,0.003952,1
77178,20210506,QCOM,QUALCOMM INC,136.00000,0.010026,1
77178,20210507,QCOM,QUALCOMM INC,137.85001,0.013603,1
77178,20210510,QCOM,QUALCOMM INC,128.94000,-0.064636,1
77178,20210511,QCOM,QUALCOMM INC,128.37000,-0.004421,1
77178,20210512,QCOM,QUALCOMM INC,124.62000,-0.029212,1
77178,20210513,QCOM,QUALCOMM INC,127.11000,0.019981,1
77178,20210514,QCOM,QUALCOMM INC,130.14999,0.023916,1
77178,20210517,QCOM,QUALCOMM INC,129.80000,-0.002689,1
77178,20210518,QCOM,QUALCOMM INC,128.91000,-0.006857,1
77178,20210519,QCOM,QUALCOMM INC,130.66000,0.013575,1
77178,20210520,QCOM,QUALCOMM INC,132.64000,0.015154,1
77178,20210521,QCOM,QUALCOMM INC,131.46001,-0.008896,1
77178,20210524,QCOM,QUALCOMM INC,132.91000,0.011030,1
77178,20210525,QCOM,QUALCOMM INC,133.75000,0.006320,1
77178,20210526,QCOM,QUALCOMM INC,133.09000,-0.004935,1
77178,20210527,QCOM,QUALCOMM INC,133.64000,0.004133,1
77178,20210528,QCOM,QUALCOMM INC,134.53999,0.006734,1
77178,20210601,QCOM,QUALCOMM INC,133.94000,-0.004460,1
77178,20210602,QCOM,QUALCOMM INC,133.82001,0.004181,1
77178,20210603,QCOM,QUALCOMM INC,131.78000,-0.015244,1
77178,20210604,QCOM,QUALCOMM INC,134.34000,0.019426,1
77178,20210607,QCOM,QUALCOMM INC,133.32001,-0.007593,1
77178,20210608,QCOM,QUALCOMM INC,134.20000,0.006601,1
77178,20210609,QCOM,QUALCOMM INC,132.89000,-0.009762,1
77178,20210610,QCOM,QUALCOMM INC,134.22000,0.010008,1
77178,20210611,QCOM,QUALCOMM INC,134.62000,0.002980,1
77178,20210614,QCOM,QUALCOMM INC,137.31000,0.019982,1
77178,20210615,QCOM,QUALCOMM INC,135.58000,-0.012599,1
77178,20210616,QCOM,QUALCOMM INC,134.95000,-0.004647,1
77178,20210617,QCOM,QUALCOMM INC,135.35001,0.002964,1
77178,20210618,QCOM,QUALCOMM INC,133.00000,-0.017362,1
77178,20210621,QCOM,QUALCOMM INC,133.96001,0.007218,1
77178,20210622,QCOM,QUALCOMM INC,135.08000,0.008361,1
77178,20210623,QCOM,QUALCOMM INC,135.52000,0.003257,1
77178,20210624,QCOM,QUALCOMM INC,137.92000,0.017710,1
77178,20210625,QCOM,QUALCOMM INC,137.64999,-0.001958,1
77178,20210628,QCOM,QUALCOMM INC,139.72000,0.015038,1
77178,20210629,QCOM,QUALCOMM INC,142.62000,0.020756,1
77178,20210630,QCOM,QUALCOMM INC,142.92999,0.002174,1
77178,20210701,QCOM,QUALCOMM INC,140.80000,-0.014902,1
77178,20210702,QCOM,QUALCOMM INC,142.58000,0.012642,1
77178,20210706,QCOM,QUALCOMM INC,141.19000,-0.009749,1
77178,20210707,QCOM,QUALCOMM INC,139.97000,-0.008641,1
77178,20210708,QCOM,QUALCOMM INC,138.28999,-0.012003,1
77178,20210709,QCOM,QUALCOMM INC,141.42999,0.022706,1
77178,20210712,QCOM,QUALCOMM INC,142.47000,0.007354,1
77178,20210713,QCOM,QUALCOMM INC,141.17999,-0.009055,1
77178,20210714,QCOM,QUALCOMM INC,143.75000,0.018204,1
77178,20210715,QCOM,QUALCOMM INC,141.46001,-0.015930,1
77178,20210716,QCOM,QUALCOMM INC,139.71001,-0.012371,1
77178,20210719,QCOM,QUALCOMM INC,138.78999,-0.006585,1
77178,20210720,QCOM,QUALCOMM INC,139.55000,0.005476,1
77178,20210721,QCOM,QUALCOMM INC,142.17000,0.018775,1
77178,20210722,QCOM,QUALCOMM INC,142.44000,0.001899,1
77178,20210723,QCOM,QUALCOMM INC,144.88000,0.017130,1
77178,20210726,QCOM,QUALCOMM INC,143.50000,-0.009525,1
77178,20210727,QCOM,QUALCOMM INC,140.92999,-0.017909,1
77178,20210728,QCOM,QUALCOMM INC,142.44000,0.010715,1
77178,20210729,QCOM,QUALCOMM INC,150.99001,0.060025,1
77178,20210730,QCOM,QUALCOMM INC,149.80000,-0.007881,1
77178,20210802,QCOM,QUALCOMM INC,148.86000,-0.006275,1
77178,20210803,QCOM,QUALCOMM INC,147.95000,-0.006113,1
77178,20210804,QCOM,QUALCOMM INC,148.22000,0.001825,1
77178,20210805,QCOM,QUALCOMM INC,146.83000,-0.009378,1
77178,20210806,QCOM,QUALCOMM INC,146.28000,-0.003746,1
77178,20210809,QCOM,QUALCOMM INC,146.92000,0.004375,1
77178,20210810,QCOM,QUALCOMM INC,145.87000,-0.007147,1
77178,20210811,QCOM,QUALCOMM INC,146.67999,0.005553,1
77178,20210812,QCOM,QUALCOMM INC,147.14999,0.003204,1
77178,20210813,QCOM,QUALCOMM INC,148.64000,0.010126,1
77178,20210816,QCOM,QUALCOMM INC,148.13000,-0.003431,1
77178,20210817,QCOM,QUALCOMM INC,144.41000,-0.025113,1
77178,20210818,QCOM,QUALCOMM INC,142.17999,-0.015442,1
77178,20210819,QCOM,QUALCOMM INC,140.61000,-0.011042,1
77178,20210820,QCOM,QUALCOMM INC,142.09000,0.010526,1
77178,20210823,QCOM,QUALCOMM INC,144.14000,0.014427,1
77178,20210824,QCOM,QUALCOMM INC,144.46001,0.002220,1
77178,20210825,QCOM,QUALCOMM INC,143.87000,-0.004084,1
77178,20210826,QCOM,QUALCOMM INC,142.38000,-0.010357,1
77178,20210827,QCOM,QUALCOMM INC,144.85001,0.017348,1
77178,20210830,QCOM,QUALCOMM INC,145.94000,0.007525,1
77178,20210831,QCOM,QUALCOMM INC,146.69000,0.005139,1
77178,20210901,QCOM,QUALCOMM INC,146.45000,0.002999,1
77178,20210902,QCOM,QUALCOMM INC,145.12000,-0.009082,1
77178,20210903,QCOM,QUALCOMM INC,144.63000,-0.003376,1
77178,20210907,QCOM,QUALCOMM INC,143.75000,-0.006085,1
77178,20210908,QCOM,QUALCOMM INC,142.52000,-0.008556,1
77178,20210909,QCOM,QUALCOMM INC,141.58000,-0.006596,1
77178,20210910,QCOM,QUALCOMM INC,142.67999,0.007769,1
77178,20210913,QCOM,QUALCOMM INC,143.41000,0.005116,1
77178,20210914,QCOM,QUALCOMM INC,141.14000,-0.015829,1
77178,20210915,QCOM,QUALCOMM INC,138.24001,-0.020547,1
77178,20210916,QCOM,QUALCOMM INC,138.39999,0.001157,1
77178,20210917,QCOM,QUALCOMM INC,133.60001,-0.034682,1
77178,20210920,QCOM,QUALCOMM INC,132.75999,-0.006288,1
77178,20210921,QCOM,QUALCOMM INC,131.75000,-0.007608,1
77178,20210922,QCOM,QUALCOMM INC,133.00999,0.009564,1
77178,20210923,QCOM,QUALCOMM INC,133.91000,0.006766,1
77178,20210924,QCOM,QUALCOMM INC,133.88000,-0.000224,1
77178,20210927,QCOM,QUALCOMM INC,133.48000,-0.002988,1
77178,20210928,QCOM,QUALCOMM INC,129.89999,-0.026821,1
77178,20210929,QCOM,QUALCOMM INC,129.28000,-0.004773,1
77178,20210930,QCOM,QUALCOMM INC,128.98000,-0.002321,1
77178,20211001,QCOM,QUALCOMM INC,128.71001,-0.002093,1
77178,20211004,QCOM,QUALCOMM INC,126.68000,-0.015772,1
77178,20211005,QCOM,QUALCOMM INC,127.53000,0.006710,1
77178,20211006,QCOM,QUALCOMM INC,128.06000,0.004156,1
77178,20211007,QCOM,QUALCOMM INC,127.84000,-0.001718,1
77178,20211008,QCOM,QUALCOMM INC,126.55000,-0.010091,1
77178,20211011,QCOM,QUALCOMM INC,124.94000,-0.012722,1
77178,20211012,QCOM,QUALCOMM INC,122.95000,-0.015928,1
77178,20211013,QCOM,QUALCOMM INC,125.04000,0.016999,1
77178,20211014,QCOM,QUALCOMM INC,128.66000,0.028951,1
77178,20211015,QCOM,QUALCOMM INC,130.20000,0.011969,1
77178,20211018,QCOM,QUALCOMM INC,130.12000,-0.000614,1
77178,20211019,QCOM,QUALCOMM INC,132.50000,0.018291,1
77178,20211020,QCOM,QUALCOMM INC,132.16000,-0.002566,1
77178,20211021,QCOM,QUALCOMM INC,133.05000,0.006734,1
77178,20211022,QCOM,QUALCOMM INC,131.62000,-0.010748,1
77178,20211025,QCOM,QUALCOMM INC,131.92999,0.002355,1
77178,20211026,QCOM,QUALCOMM INC,131.94000,0.000076,1
77178,20211027,QCOM,QUALCOMM INC,131.20000,-0.005609,1
77178,20211028,QCOM,QUALCOMM INC,133.69000,0.018979,1
77178,20211029,QCOM,QUALCOMM INC,133.03999,-0.004862,1
77178,20211101,QCOM,QUALCOMM INC,134.81000,0.013304,1
77178,20211102,QCOM,QUALCOMM INC,135.23000,0.003115,1
77178,20211103,QCOM,QUALCOMM INC,138.48000,0.024033,1
77178,20211104,QCOM,QUALCOMM INC,156.11000,0.127311,1
77178,20211105,QCOM,QUALCOMM INC,163.03000,0.044328,1
77178,20211108,QCOM,QUALCOMM INC,165.85001,0.017297,1
77178,20211109,QCOM,QUALCOMM INC,166.74001,0.005366,1
77178,20211110,QCOM,QUALCOMM INC,159.80000,-0.041622,1
77178,20211111,QCOM,QUALCOMM INC,164.42000,0.028911,1
77178,20211112,QCOM,QUALCOMM INC,164.94000,0.003163,1
77178,20211115,QCOM,QUALCOMM INC,168.50999,0.021644,1
77178,20211116,QCOM,QUALCOMM INC,181.81000,0.078927,1
77178,20211117,QCOM,QUALCOMM INC,183.53999,0.009515,1
77178,20211118,QCOM,QUALCOMM INC,186.32001,0.015147,1
77178,20211119,QCOM,QUALCOMM INC,185.00000,-0.007085,1
77178,20211122,QCOM,QUALCOMM INC,181.39999,-0.019459,1
77178,20211123,QCOM,QUALCOMM INC,180.94000,-0.002536,1
77178,20211124,QCOM,QUALCOMM INC,180.71001,-0.001271,1
77178,20211126,QCOM,QUALCOMM INC,175.74001,-0.027503,1
77178,20211129,QCOM,QUALCOMM INC,183.74001,0.045522,1
77178,20211130,QCOM,QUALCOMM INC,180.56000,-0.017307,1
77178,20211201,QCOM,QUALCOMM INC,175.63000,-0.023538,1
77178,20211202,QCOM,QUALCOMM INC,177.03000,0.007971,1
77178,20211203,QCOM,QUALCOMM INC,176.50999,-0.002937,1
77178,20211206,QCOM,QUALCOMM INC,175.45000,-0.006005,1
77178,20211207,QCOM,QUALCOMM INC,183.72000,0.047136,1
77178,20211208,QCOM,QUALCOMM INC,182.63000,-0.005933,1
77178,20211209,QCOM,QUALCOMM INC,182.25999,-0.002026,1
77178,20211210,QCOM,QUALCOMM INC,183.88000,0.008888,1
77178,20211213,QCOM,QUALCOMM INC,183.32001,-0.003045,1
77178,20211214,QCOM,QUALCOMM INC,181.98000,-0.007310,1
77178,20211215,QCOM,QUALCOMM INC,189.28000,0.040114,1
77178,20211216,QCOM,QUALCOMM INC,178.14999,-0.058802,1
77178,20211217,QCOM,QUALCOMM INC,176.80000,-0.007578,1
77178,20211220,QCOM,QUALCOMM INC,176.67000,-0.000735,1
77178,20211221,QCOM,QUALCOMM INC,179.58000,0.016471,1
77178,20211222,QCOM,QUALCOMM INC,181.38000,0.010023,1
77178,20211223,QCOM,QUALCOMM INC,182.74001,0.007498,1
77178,20211227,QCOM,QUALCOMM INC,186.33000,0.019645,1
77178,20211228,QCOM,QUALCOMM INC,184.82001,-0.008104,1
77178,20211229,QCOM,QUALCOMM INC,186.20000,0.007467,1
77178,20211230,QCOM,QUALCOMM INC,182.73000,-0.018636,1
77178,20211231,QCOM,QUALCOMM INC,182.87000,0.000766,1
77178,20220103,QCOM,QUALCOMM INC,186.21001,0.018264,1
77178,20220104,QCOM,QUALCOMM INC,187.23000,0.005478,1
77178,20220105,QCOM,QUALCOMM INC,186.50000,-0.003899,1
77178,20220106,QCOM,QUALCOMM INC,185.95000,-0.002949,1
77178,20220107,QCOM,QUALCOMM INC,180.41000,-0.029793,1
77178,20220110,QCOM,QUALCOMM INC,179.67999,-0.004046,1
77178,20220111,QCOM,QUALCOMM INC,185.39999,0.031834,1
77178,20220112,QCOM,QUALCOMM INC,186.42000,0.005502,1
77178,20220113,QCOM,QUALCOMM INC,183.89000,-0.013571,1
77178,20220114,QCOM,QUALCOMM INC,188.69000,0.026103,1
77178,20220118,QCOM,QUALCOMM INC,178.86000,-0.052096,1
77178,20220119,QCOM,QUALCOMM INC,172.47000,-0.035726,1
77178,20220120,QCOM,QUALCOMM INC,166.50000,-0.034615,1
77178,20220121,QCOM,QUALCOMM INC,164.92999,-0.009429,1
77178,20220124,QCOM,QUALCOMM INC,170.07001,0.031165,1
77178,20220125,QCOM,QUALCOMM INC,165.45000,-0.027165,1
77178,20220126,QCOM,QUALCOMM INC,167.00000,0.009368,1
77178,20220127,QCOM,QUALCOMM INC,161.20000,-0.034731,1
77178,20220128,QCOM,QUALCOMM INC,166.81000,0.034801,1
77178,20220131,QCOM,QUALCOMM INC,175.75999,0.053654,1
77178,20220201,QCOM,QUALCOMM INC,177.13000,0.007795,1
77178,20220202,QCOM,QUALCOMM INC,188.20000,0.062496,1
77178,20220203,QCOM,QUALCOMM INC,179.10001,-0.048353,1
77178,20220204,QCOM,QUALCOMM INC,179.47000,0.002066,1
77178,20220207,QCOM,QUALCOMM INC,175.09000,-0.024405,1
77178,20220208,QCOM,QUALCOMM INC,178.59000,0.019990,1
77178,20220209,QCOM,QUALCOMM INC,183.95000,0.030013,1
77178,20220210,QCOM,QUALCOMM INC,174.07001,-0.053710,1
77178,20220211,QCOM,QUALCOMM INC,164.64000,-0.054174,1
77178,20220214,QCOM,QUALCOMM INC,165.13000,0.002976,1
77178,20220215,QCOM,QUALCOMM INC,173.00000,0.047659,1
77178,20220216,QCOM,QUALCOMM INC,172.60001,-0.002312,1
77178,20220217,QCOM,QUALCOMM INC,166.80000,-0.033604,1
77178,20220218,QCOM,QUALCOMM INC,167.64000,0.005036,1
77178,20220222,QCOM,QUALCOMM INC,165.89000,-0.010439,1
77178,20220223,QCOM,QUALCOMM INC,161.62000,-0.025740,1
77178,20220224,QCOM,QUALCOMM INC,167.98000,0.039352,1
77178,20220225,QCOM,QUALCOMM INC,170.92999,0.017562,1
77178,20220228,QCOM,QUALCOMM INC,171.99001,0.006201,1
77178,20220301,QCOM,QUALCOMM INC,163.69000,-0.048259,1
77178,20220302,QCOM,QUALCOMM INC,169.25000,0.038121,1
77178,20220303,QCOM,QUALCOMM INC,165.35001,-0.023043,1
77178,20220304,QCOM,QUALCOMM INC,162.25999,-0.018688,1
77178,20220307,QCOM,QUALCOMM INC,150.10001,-0.074941,1
77178,20220308,QCOM,QUALCOMM INC,150.75999,0.004397,1
77178,20220309,QCOM,QUALCOMM INC,157.11000,0.042120,1
77178,20220310,QCOM,QUALCOMM INC,154.71001,-0.015276,1
77178,20220311,QCOM,QUALCOMM INC,152.34000,-0.015319,1
77178,20220314,QCOM,QUALCOMM INC,141.28999,-0.072535,1
77178,20220315,QCOM,QUALCOMM INC,144.21001,0.020667,1
77178,20220316,QCOM,QUALCOMM INC,150.45000,0.043270,1
77178,20220317,QCOM,QUALCOMM INC,152.83000,0.015819,1
77178,20220318,QCOM,QUALCOMM INC,153.99001,0.007590,1
77178,20220321,QCOM,QUALCOMM INC,155.59000,0.010390,1
77178,20220322,QCOM,QUALCOMM INC,157.61000,0.012983,1
77178,20220323,QCOM,QUALCOMM INC,152.87000,-0.030074,1
77178,20220324,QCOM,QUALCOMM INC,158.46001,0.036567,1
77178,20220325,QCOM,QUALCOMM INC,157.97000,-0.003092,1
77178,20220328,QCOM,QUALCOMM INC,158.45000,0.003039,1
77178,20220329,QCOM,QUALCOMM INC,161.07001,0.016535,1
77178,20220330,QCOM,QUALCOMM INC,152.73000,-0.051779,1
77178,20220331,QCOM,QUALCOMM INC,152.82001,0.000589,1
86580,20170103,NVDA,NVIDIA CORP,102.01000,-0.044313,4
86580,20170104,NVDA,NVIDIA CORP,104.39000,0.023331,4
86580,20170105,NVDA,NVIDIA CORP,101.74000,-0.025386,4
86580,20170106,NVDA,NVIDIA CORP,103.10000,0.013367,4
86580,20170109,NVDA,NVIDIA CORP,107.28000,0.040543,4
86580,20170110,NVDA,NVIDIA CORP,106.47000,-0.007550,4
86580,20170111,NVDA,NVIDIA CORP,105.16000,-0.012304,4
86580,20170112,NVDA,NVIDIA CORP,103.44000,-0.016356,4
86580,20170113,NVDA,NVIDIA CORP,103.43000,-0.000097,4
86580,20170117,NVDA,NVIDIA CORP,101.11000,-0.022431,4
86580,20170118,NVDA,NVIDIA CORP,102.95000,0.018198,4
86580,20170119,NVDA,NVIDIA CORP,105.16000,0.021467,4
86580,20170120,NVDA,NVIDIA CORP,104.01000,-0.010936,4
86580,20170123,NVDA,NVIDIA CORP,105.09000,0.010384,4
86580,20170124,NVDA,NVIDIA CORP,107.33000,0.021315,4
86580,20170125,NVDA,NVIDIA CORP,107.79000,0.004286,4
86580,20170126,NVDA,NVIDIA CORP,109.65000,0.017256,4
86580,20170127,NVDA,NVIDIA CORP,111.77000,0.019334,4
86580,20170130,NVDA,NVIDIA CORP,110.02000,-0.015657,4
86580,20170131,NVDA,NVIDIA CORP,109.18000,-0.007635,4
86580,20170201,NVDA,NVIDIA CORP,113.95000,0.043689,4
86580,20170202,NVDA,NVIDIA CORP,115.39000,0.012637,4
86580,20170203,NVDA,NVIDIA CORP,114.38000,-0.008753,4
86580,20170206,NVDA,NVIDIA CORP,117.31000,0.025616,4
86580,20170207,NVDA,NVIDIA CORP,119.13000,0.015514,4
86580,20170208,NVDA,NVIDIA CORP,118.61000,-0.004365,4
86580,20170209,NVDA,NVIDIA CORP,116.38000,-0.018801,4
86580,20170210,NVDA,NVIDIA CORP,113.62000,-0.023715,4
86580,20170213,NVDA,NVIDIA CORP,108.38000,-0.046119,4
86580,20170214,NVDA,NVIDIA CORP,108.78000,0.003691,4
86580,20170215,NVDA,NVIDIA CORP,109.00000,0.002022,4
86580,20170216,NVDA,NVIDIA CORP,107.25000,-0.016055,4
86580,20170217,NVDA,NVIDIA CORP,107.23000,-0.000186,4
86580,20170221,NVDA,NVIDIA CORP,111.07000,0.035811,4
86580,20170222,NVDA,NVIDIA CORP,110.76000,-0.001531,4
86580,20170223,NVDA,NVIDIA CORP,100.49000,-0.092723,4
86580,20170224,NVDA,NVIDIA CORP,101.46000,0.009653,4
86580,20170227,NVDA,NVIDIA CORP,104.41000,0.029076,4
86580,20170228,NVDA,NVIDIA CORP,101.48000,-0.028062,4
86580,20170301,NVDA,NVIDIA CORP,102.79000,0.012909,4
86580,20170302,NVDA,NVIDIA CORP,99.00000,-0.036871,4
86580,20170303,NVDA,NVIDIA CORP,98.43000,-0.005758,4
86580,20170306,NVDA,NVIDIA CORP,97.67000,-0.007721,4
86580,20170307,NVDA,NVIDIA CORP,98.74000,0.010955,4
86580,20170308,NVDA,NVIDIA CORP,98.56000,-0.001823,4
86580,20170309,NVDA,NVIDIA CORP,98.54000,-0.000203,4
86580,20170310,NVDA,NVIDIA CORP,99.12000,0.005886,4
86580,20170313,NVDA,NVIDIA CORP,101.85000,0.027542,4
86580,20170314,NVDA,NVIDIA CORP,101.78000,-0.000687,4
86580,20170315,NVDA,NVIDIA CORP,102.55000,0.007565,4
86580,20170316,NVDA,NVIDIA CORP,103.81000,0.012287,4
86580,20170317,NVDA,NVIDIA CORP,106.07000,0.021771,4
86580,20170320,NVDA,NVIDIA CORP,109.45000,0.031866,4
86580,20170321,NVDA,NVIDIA CORP,105.91000,-0.032343,4
86580,20170322,NVDA,NVIDIA CORP,108.07000,0.020395,4
86580,20170323,NVDA,NVIDIA CORP,107.09000,-0.009068,4
86580,20170324,NVDA,NVIDIA CORP,107.47000,0.003548,4
86580,20170327,NVDA,NVIDIA CORP,108.25000,0.007258,4
86580,20170328,NVDA,NVIDIA CORP,107.69000,-0.005173,4
86580,20170329,NVDA,NVIDIA CORP,107.34000,-0.003250,4
86580,20170330,NVDA,NVIDIA CORP,109.40000,0.019191,4
86580,20170331,NVDA,NVIDIA CORP,108.93000,-0.004296,4
86580,20170403,NVDA,NVIDIA CORP,108.38000,-0.005049,4
86580,20170404,NVDA,NVIDIA CORP,100.78000,-0.070124,4
86580,20170405,NVDA,NVIDIA CORP,100.03000,-0.007442,4
86580,20170406,NVDA,NVIDIA CORP,100.76000,0.007298,4
